candidate,office,district,party,county,votes
Victor Horn,State Senate,8,R,Lincoln,
Todd Wade,State Senate,9,R,Lincoln,
Vann Branch,State Senate,10,R,Lincoln,
,State Senate,11,R,Lincoln,
,State Senate,12,R,Lincoln,
,State Senate,13,R,Lincoln,
Lydia Graves Chassaniol,State Senate,14,R,Lincoln,
Gary Jackson,State Senate,15,R,Lincoln,
,State Senate,16,R,Lincoln,
Giles K. Ward,State Senate,18,R,Lincoln,
Tony Bahou,State Senate,20,R,Lincoln,
Steve Gaines,State Senate,20,R,Lincoln,
Josh Harkins,State Senate,20,R,Lincoln,
Knox Ross,State Senate,20,R,Lincoln,
Loren Ross,State Senate,21,R,Lincoln,
Eugene S. Buck Clarke,State Senate,22,R,Lincoln,
Briggs Hopson,State Senate,23,R,Lincoln,
,State Senate,24,R,Lincoln,
Charles Barbour,State Senate,25,R,Lincoln,
Sean Corcoran,State Senate,25,R,Lincoln,
William Longwitz,State Senate,25,R,Lincoln,
,State Senate,26,R,Lincoln,
Terry C. Burton,State Senate,31,R,Lincoln,
Tad Campbell,State Senate,31,R,Lincoln,
,State Senate,32,R,Lincoln,
Videt Carmichael,State Senate,33,R,Lincoln,
Gary Blakeney,State Senate,34,R,Lincoln,
Cliff Brown,State Senate,35,R,Lincoln,
Perry Lee,State Senate,35,R,Lincoln,
,State Senate,36,R,Lincoln,
Stephen Oglesby,State Senate,37,R,Lincoln,
Melanie Sojourner,State Senate,37,R,Lincoln,
,State Senate,38,R,Lincoln,
Bill Boerner,State Senate,39,R,Lincoln,1728
Sally Doty,State Senate,39,R,Lincoln,1363
"David H. Nichols, II",State Senate,39,R,Lincoln,258
Sid Albritton,State Senate,40,R,Lincoln,
Mike Duck Griffith,State Senate,40,R,Lincoln,
Angela Burks Hill,State Senate,40,R,Lincoln,
Joey Fillingane,State Senate,41,R,Lincoln,
Phillip Gandy,State Senate,43,R,Lincoln,
Robert F. Bobby Hendry,State Senate,43,R,Lincoln,
Roun McNeal,State Senate,43,R,Lincoln,
Connie Glenn Wilderson,State Senate,43,R,Lincoln,
John Polk,State Senate,44,R,Lincoln,
Tim Ryan,State Senate,44,R,Lincoln,
Billy Hudson,State Senate,45,R,Lincoln,
Brian Cuevas,State Senate,46,R,Lincoln,
Mickey Lagasse,State Senate,46,R,Lincoln,
Phillip Moran,State Senate,46,R,Lincoln,
Fred Sullivan,State Senate,46,R,Lincoln,
Ezell Lee,State Senate,47,R,Lincoln,
Tony Smith,State Senate,47,R,Lincoln,
Lester Bubba Carpenter,State House,1,R,Lincoln,
William Tracy Arnold,State House,3,R,Lincoln,
Jimmy Benefield,State House,4,R,Lincoln,
Alan Miller,State House,4,R,Lincoln,
,State House,5,R,Lincoln,
"Trey Lamar, III",State House,8,R,Lincoln,
,State House,9,R,Lincoln,
Doug Jones,State House,10,R,Lincoln,
Nolan Mettetal,State House,10,R,Lincoln,
,State House,11,R,Lincoln,
Steve E. Massingill,State House,13,R,Lincoln,
Margaret Ellis Rogers,State House,14,R,Lincoln,
Jerry R. Turner,State House,18,R,Lincoln,
Randy P. Boyd,State House,19,R,Lincoln,
Alan Sheffield,State House,19,R,Lincoln,
,State House,20,R,Lincoln,
Terry Stewart,State House,21,R,Lincoln,
Deborah Tierce,State House,21,R,Lincoln,
,State House,22,R,Lincoln,
Charles Jim Beckett,State House,23,R,Lincoln,
Sidney Bondurant,State House,24,R,Lincoln,
Gene Alday,State House,25,R,Lincoln,
,State House,26,R,Lincoln,
Dewayne Gill,State House,27,R,Lincoln,
Tommy Taylor,State House,28,R,Lincoln,
,State House,30,R,Lincoln,
Jerricho Chambers,State House,33,R,Lincoln,
,State House,34,R,Lincoln,
J Shannon Crow,State House,35,R,Lincoln,
Joey Hood,State House,35,R,Lincoln,
,State House,36,R,Lincoln,
,State House,37,R,Lincoln,
,State House,38,R,Lincoln,
,State House,42,R,Lincoln,
Russ Nowell,State House,43,R,Lincoln,
Jay Mathis,State House,45,R,Lincoln,
Wayne Vaughn,State House,45,R,Lincoln,
Charles David Weber (Withdrawn),State House,45,R,Lincoln,
Bobby Howell,State House,46,R,Lincoln,
,State House,47,R,Lincoln,
,State House,48,R,Lincoln,
,State House,51,R,Lincoln,
,State House,52,R,Lincoln,
,State House,53,R,Lincoln,
Alex Monsour,State House,54,R,Lincoln,
Phillip Gunn,State House,56,R,Lincoln,
John L. Moore,State House,60,R,Lincoln,
"David L. Morrow, Jr.",State House,60,R,Lincoln,
Tom Weathersby,State House,62,R,Lincoln,
Bill Denny,State House,64,R,Lincoln,
,State House,65,R,Lincoln,
,State House,71,R,Lincoln,
,State House,72,R,Lincoln,
Mark Baker,State House,74,R,Lincoln,
,State House,76,R,Lincoln,
Andy Gipson,State House,77,R,Lincoln,
Randy Rushing,State House,78,R,Lincoln,
Ralin Williams,State House,78,R,Lincoln,
Ron Swindall,State House,79,R,Lincoln,
,State House,80,R,Lincoln,
Stephen Horne,State House,81,R,Lincoln,
Greg Snowden,State House,83,R,Lincoln,
Craig Hitt,State House,84,R,Lincoln,
"William E. Shirley, Jr.",State House,84,R,Lincoln,
,State House,85,R,Lincoln,
Brantley Bazor,State House,86,R,Lincoln,
Mark Purvis,State House,86,R,Lincoln,
Daniel Kilpatrick,State House,87,R,Lincoln,
,State House,88,R,Lincoln,
,State House,90,R,Lincoln,
Jimmy Hurst Barton,State House,91,R,Lincoln,
Cindy Shivers Bryan,State House,91,R,Lincoln,
Becky Currie,State House,92,R,Lincoln,2609
Kent Alexander,State House,93,R,Lincoln,
Timmy Ladner,State House,93,R,Lincoln,
,State House,94,R,Lincoln,
Jessica Upshaw,State House,95,R,Lincoln,
,State House,96,R,Lincoln,
Sam Mims,State House,97,R,Lincoln,
,State House,98,R,Lincoln,
Bill Pigott,State House,99,R,Lincoln,
Ken Morgan,State House,100,R,Lincoln,
Harvey Fillingane,State House,101,R,Lincoln,
Hank Lott,State House,101,R,Lincoln,
,State House,102,R,Lincoln,
Larry Byrd,State House,104,R,Lincoln,
Dennis DeBar,State House,105,R,Lincoln,
Herb Frierson,State House,106,R,Lincoln,
Doug McLeod,State House,107,R,Lincoln,
Kevin Mitchell,State House,107,R,Lincoln,
Sherwin Ray,State House,107,R,Lincoln,
Manly Barton,State House,109,R,Lincoln,
Boyd T. Kendell,State House,109,R,Lincoln,
Jeff Guice,State House,114,R,Lincoln,
James Broadwater,Governor,,R,Lowndes,84
Phil Bryant,Governor,,R,Lowndes,6443
Dave Dennis,Governor,,R,Lowndes,1531
Hudson Holiday,Governor,,R,Lowndes,163
Ron Williams,Governor,,R,Lowndes,447
Billy Hewes,Lieutenant Governor,,R,Lowndes,2944
Tate Reeves,Lieutenant Governor,,R,Lowndes,5602
Ricky Dombrowski,Secretary of State,,R,Lowndes,880
Delbert Hoseman,Secretary of State,,R,Lowndes,7450
Steve Simpson,Attorney General,,R,Lowndes,
Lynn Fitch,State Treasurer,,R,Lowndes,2274
Lucien Smith,State Treasurer,,R,Lowndes,2399
Lee Yancey,State Treasurer,,R,Lowndes,3670
Stacey Pickering,State Auditor,,R,Lowndes,
Mike Chaney,Commissioner of Insurance,,R,Lowndes,
Cindy Hyde-Smith,Commissioner of Agriculture and Commerce,,R,Lowndes,4004
Max Phillips,Commissioner of Agriculture and Commerce,,R,Lowndes,3259
Dannie Reed,Commissioner of Agriculture and Commerce,,R,Lowndes,993
Michael Cobb,State Senate,2,R,Lowndes,
Betsey Hamilton,State Senate,3,R,Lowndes,
Rita Potts Parks,State Senate,4,R,Lowndes,
Jerry Don Keith,State Senate,5,R,Lowndes,
Nancy Collins,State Senate,6,R,Lowndes,
Ed Mattox,State Senate,7,R,Lowndes,
Patsy Gregory,State Senate,8,R,Lowndes,
Victor Horn,State Senate,8,R,Lowndes,
Todd Wade,State Senate,9,R,Lowndes,
Vann Branch,State Senate,10,R,Lowndes,
,State Senate,11,R,Lowndes,
,State Senate,12,R,Lowndes,
,State Senate,13,R,Lowndes,
Lydia Graves Chassaniol,State Senate,14,R,Lowndes,
Gary Jackson,State Senate,15,R,Lowndes,
,State Senate,16,R,Lowndes,
Giles K. Ward,State Senate,18,R,Lowndes,
Tony Bahou,State Senate,20,R,Lowndes,
Steve Gaines,State Senate,20,R,Lowndes,
Josh Harkins,State Senate,20,R,Lowndes,
Knox Ross,State Senate,20,R,Lowndes,
Loren Ross,State Senate,21,R,Lowndes,
Eugene S. Buck Clarke,State Senate,22,R,Lowndes,
Briggs Hopson,State Senate,23,R,Lowndes,
,State Senate,24,R,Lowndes,
Charles Barbour,State Senate,25,R,Lowndes,
Sean Corcoran,State Senate,25,R,Lowndes,
William Longwitz,State Senate,25,R,Lowndes,
,State Senate,26,R,Lowndes,
Terry C. Burton,State Senate,31,R,Lowndes,
Tad Campbell,State Senate,31,R,Lowndes,
,State Senate,32,R,Lowndes,
Videt Carmichael,State Senate,33,R,Lowndes,
Gary Blakeney,State Senate,34,R,Lowndes,
Cliff Brown,State Senate,35,R,Lowndes,
Perry Lee,State Senate,35,R,Lowndes,
,State Senate,36,R,Lowndes,
Stephen Oglesby,State Senate,37,R,Lowndes,
Melanie Sojourner,State Senate,37,R,Lowndes,
,State Senate,38,R,Lowndes,
Bill Boerner,State Senate,39,R,Lowndes,
Sally Doty,State Senate,39,R,Lowndes,
"David H. Nichols, II",State Senate,39,R,Lowndes,
Sid Albritton,State Senate,40,R,Lowndes,
Mike Duck Griffith,State Senate,40,R,Lowndes,
Angela Burks Hill,State Senate,40,R,Lowndes,
Joey Fillingane,State Senate,41,R,Lowndes,
Phillip Gandy,State Senate,43,R,Lowndes,
Robert F. Bobby Hendry,State Senate,43,R,Lowndes,
Roun McNeal,State Senate,43,R,Lowndes,
Connie Glenn Wilderson,State Senate,43,R,Lowndes,
John Polk,State Senate,44,R,Lowndes,
Tim Ryan,State Senate,44,R,Lowndes,
Billy Hudson,State Senate,45,R,Lowndes,
Brian Cuevas,State Senate,46,R,Lowndes,
Mickey Lagasse,State Senate,46,R,Lowndes,
Phillip Moran,State Senate,46,R,Lowndes,
Fred Sullivan,State Senate,46,R,Lowndes,
Ezell Lee,State Senate,47,R,Lowndes,
Tony Smith,State Senate,47,R,Lowndes,
Lester Bubba Carpenter,State House,1,R,Lowndes,
William Tracy Arnold,State House,3,R,Lowndes,
Jimmy Benefield,State House,4,R,Lowndes,
Alan Miller,State House,4,R,Lowndes,
,State House,5,R,Lowndes,
"Trey Lamar, III",State House,8,R,Lowndes,
,State House,9,R,Lowndes,
Doug Jones,State House,10,R,Lowndes,
Nolan Mettetal,State House,10,R,Lowndes,
,State House,11,R,Lowndes,
Steve E. Massingill,State House,13,R,Lowndes,
Margaret Ellis Rogers,State House,14,R,Lowndes,
Jerry R. Turner,State House,18,R,Lowndes,
Randy P. Boyd,State House,19,R,Lowndes,
Alan Sheffield,State House,19,R,Lowndes,
,State House,20,R,Lowndes,
Terry Stewart,State House,21,R,Lowndes,
Deborah Tierce,State House,21,R,Lowndes,
,State House,22,R,Lowndes,
Charles Jim Beckett,State House,23,R,Lowndes,
Sidney Bondurant,State House,24,R,Lowndes,
Gene Alday,State House,25,R,Lowndes,
,State House,26,R,Lowndes,
Dewayne Gill,State House,27,R,Lowndes,
Tommy Taylor,State House,28,R,Lowndes,
,State House,30,R,Lowndes,
Jerricho Chambers,State House,33,R,Lowndes,
,State House,34,R,Lowndes,
J Shannon Crow,State House,35,R,Lowndes,
Joey Hood,State House,35,R,Lowndes,
,State House,36,R,Lowndes,
,State House,37,R,Lowndes,
,State House,38,R,Lowndes,
,State House,42,R,Lowndes,
Russ Nowell,State House,43,R,Lowndes,
Jay Mathis,State House,45,R,Lowndes,
Wayne Vaughn,State House,45,R,Lowndes,
Charles David Weber (Withdrawn),State House,45,R,Lowndes,
Bobby Howell,State House,46,R,Lowndes,
,State House,47,R,Lowndes,
,State House,48,R,Lowndes,
,State House,51,R,Lowndes,
,State House,52,R,Lowndes,
,State House,53,R,Lowndes,
Alex Monsour,State House,54,R,Lowndes,
Phillip Gunn,State House,56,R,Lowndes,
John L. Moore,State House,60,R,Lowndes,
"David L. Morrow, Jr.",State House,60,R,Lowndes,
Tom Weathersby,State House,62,R,Lowndes,
Bill Denny,State House,64,R,Lowndes,
,State House,65,R,Lowndes,
,State House,71,R,Lowndes,
,State House,72,R,Lowndes,
Mark Baker,State House,74,R,Lowndes,
,State House,76,R,Lowndes,
Andy Gipson,State House,77,R,Lowndes,
Randy Rushing,State House,78,R,Lowndes,
Ralin Williams,State House,78,R,Lowndes,
Ron Swindall,State House,79,R,Lowndes,
,State House,80,R,Lowndes,
Stephen Horne,State House,81,R,Lowndes,
Greg Snowden,State House,83,R,Lowndes,
Craig Hitt,State House,84,R,Lowndes,
"William E. Shirley, Jr.",State House,84,R,Lowndes,
,State House,85,R,Lowndes,
Brantley Bazor,State House,86,R,Lowndes,
Mark Purvis,State House,86,R,Lowndes,
Daniel Kilpatrick,State House,87,R,Lowndes,
,State House,88,R,Lowndes,
,State House,90,R,Lowndes,
Jimmy Hurst Barton,State House,91,R,Lowndes,
Cindy Shivers Bryan,State House,91,R,Lowndes,
Becky Currie,State House,92,R,Lowndes,
Kent Alexander,State House,93,R,Lowndes,
Timmy Ladner,State House,93,R,Lowndes,
,State House,94,R,Lowndes,
Jessica Upshaw,State House,95,R,Lowndes,
,State House,96,R,Lowndes,
Sam Mims,State House,97,R,Lowndes,
,State House,98,R,Lowndes,
Bill Pigott,State House,99,R,Lowndes,
Ken Morgan,State House,100,R,Lowndes,
Harvey Fillingane,State House,101,R,Lowndes,
Hank Lott,State House,101,R,Lowndes,
,State House,102,R,Lowndes,
Larry Byrd,State House,104,R,Lowndes,
Dennis DeBar,State House,105,R,Lowndes,
Herb Frierson,State House,106,R,Lowndes,
Doug McLeod,State House,107,R,Lowndes,
Kevin Mitchell,State House,107,R,Lowndes,
Sherwin Ray,State House,107,R,Lowndes,
Manly Barton,State House,109,R,Lowndes,
Boyd T. Kendell,State House,109,R,Lowndes,
Jeff Guice,State House,114,R,Lowndes,
James Broadwater,Governor,,R,Madison,106
Phil Bryant,Governor,,R,Madison,11240
Dave Dennis,Governor,,R,Madison,6234
Hudson Holiday,Governor,,R,Madison,230
Ron Williams,Governor,,R,Madison,753
Billy Hewes,Lieutenant Governor,,R,Madison,9042
Tate Reeves,Lieutenant Governor,,R,Madison,9405
Ricky Dombrowski,Secretary of State,,R,Madison,1601
Delbert Hoseman,Secretary of State,,R,Madison,16619
Steve Simpson,Attorney General,,R,Madison,16424
Lynn Fitch,State Treasurer,,R,Madison,8497
Lucien Smith,State Treasurer,,R,Madison,4843
Lee Yancey,State Treasurer,,R,Madison,4859
Stacey Pickering,State Auditor,,R,Madison,17044
Mike Chaney,Commissioner of Insurance,,R,Madison,16994
Cindy Hyde-Smith,Commissioner of Agriculture and Commerce,,R,Madison,10460
Max Phillips,Commissioner of Agriculture and Commerce,,R,Madison,5814
Dannie Reed,Commissioner of Agriculture and Commerce,,R,Madison,1556
Michael Cobb,State Senate,2,R,Madison,
Betsey Hamilton,State Senate,3,R,Madison,
Rita Potts Parks,State Senate,4,R,Madison,
Jerry Don Keith,State Senate,5,R,Madison,
Nancy Collins,State Senate,6,R,Madison,
Ed Mattox,State Senate,7,R,Madison,
Patsy Gregory,State Senate,8,R,Madison,
Victor Horn,State Senate,8,R,Madison,
Todd Wade,State Senate,9,R,Madison,
Vann Branch,State Senate,10,R,Madison,
,State Senate,11,R,Madison,
,State Senate,12,R,Madison,
,State Senate,13,R,Madison,
Lydia Graves Chassaniol,State Senate,14,R,Madison,
Gary Jackson,State Senate,15,R,Madison,
,State Senate,16,R,Madison,
Giles K. Ward,State Senate,18,R,Madison,
Tony Bahou,State Senate,20,R,Madison,548
Steve Gaines,State Senate,20,R,Madison,586
Josh Harkins,State Senate,20,R,Madison,2193
Knox Ross,State Senate,20,R,Madison,2074
Loren Ross,State Senate,21,R,Madison,2093
Eugene S. Buck Clarke,State Senate,22,R,Madison,
Briggs Hopson,State Senate,23,R,Madison,
,State Senate,24,R,Madison,
Charles Barbour,State Senate,25,R,Madison,4210
Sean Corcoran,State Senate,25,R,Madison,319
William Longwitz,State Senate,25,R,Madison,5340
,State Senate,26,R,Madison,
Terry C. Burton,State Senate,31,R,Madison,
Tad Campbell,State Senate,31,R,Madison,
,State Senate,32,R,Madison,
Videt Carmichael,State Senate,33,R,Madison,
Gary Blakeney,State Senate,34,R,Madison,
Cliff Brown,State Senate,35,R,Madison,
Perry Lee,State Senate,35,R,Madison,
,State Senate,36,R,Madison,
Stephen Oglesby,State Senate,37,R,Madison,
Melanie Sojourner,State Senate,37,R,Madison,
,State Senate,38,R,Madison,
Bill Boerner,State Senate,39,R,Madison,
Sally Doty,State Senate,39,R,Madison,
"David H. Nichols, II",State Senate,39,R,Madison,
Sid Albritton,State Senate,40,R,Madison,
Mike Duck Griffith,State Senate,40,R,Madison,
Angela Burks Hill,State Senate,40,R,Madison,
Joey Fillingane,State Senate,41,R,Madison,
Phillip Gandy,State Senate,43,R,Madison,
Robert F. Bobby Hendry,State Senate,43,R,Madison,
Roun McNeal,State Senate,43,R,Madison,
Connie Glenn Wilderson,State Senate,43,R,Madison,
John Polk,State Senate,44,R,Madison,
Tim Ryan,State Senate,44,R,Madison,
Billy Hudson,State Senate,45,R,Madison,
Brian Cuevas,State Senate,46,R,Madison,
Mickey Lagasse,State Senate,46,R,Madison,
Phillip Moran,State Senate,46,R,Madison,
Fred Sullivan,State Senate,46,R,Madison,
Ezell Lee,State Senate,47,R,Madison,
Tony Smith,State Senate,47,R,Madison,
Lester Bubba Carpenter,State House,1,R,Madison,
William Tracy Arnold,State House,3,R,Madison,
Jimmy Benefield,State House,4,R,Madison,
Alan Miller,State House,4,R,Madison,
,State House,5,R,Madison,
"Trey Lamar, III",State House,8,R,Madison,
,State House,9,R,Madison,
Doug Jones,State House,10,R,Madison,
Nolan Mettetal,State House,10,R,Madison,
,State House,11,R,Madison,
Steve E. Massingill,State House,13,R,Madison,
Margaret Ellis Rogers,State House,14,R,Madison,
Jerry R. Turner,State House,18,R,Madison,
Randy P. Boyd,State House,19,R,Madison,
Alan Sheffield,State House,19,R,Madison,
,State House,20,R,Madison,
Terry Stewart,State House,21,R,Madison,
Deborah Tierce,State House,21,R,Madison,
,State House,22,R,Madison,
Charles Jim Beckett,State House,23,R,Madison,
Sidney Bondurant,State House,24,R,Madison,
Gene Alday,State House,25,R,Madison,
,State House,26,R,Madison,
Dewayne Gill,State House,27,R,Madison,251
Tommy Taylor,State House,28,R,Madison,
,State House,30,R,Madison,
Jerricho Chambers,State House,33,R,Madison,
,State House,34,R,Madison,
J Shannon Crow,State House,35,R,Madison,
Joey Hood,State House,35,R,Madison,
,State House,36,R,Madison,
,State House,37,R,Madison,
,State House,38,R,Madison,
,State House,42,R,Madison,
Russ Nowell,State House,43,R,Madison,
Jay Mathis,State House,45,R,Madison,
Wayne Vaughn,State House,45,R,Madison,
Charles David Weber (Withdrawn),State House,45,R,Madison,
Bobby Howell,State House,46,R,Madison,
,State House,47,R,Madison,
,State House,48,R,Madison,
,State House,51,R,Madison,
,State House,52,R,Madison,
,State House,53,R,Madison,
Alex Monsour,State House,54,R,Madison,
Phillip Gunn,State House,56,R,Madison,3003
John L. Moore,State House,60,R,Madison,
"David L. Morrow, Jr.",State House,60,R,Madison,
Tom Weathersby,State House,62,R,Madison,
Bill Denny,State House,64,R,Madison,548
,State House,65,R,Madison,
,State House,71,R,Madison,
,State House,72,R,Madison,
Mark Baker,State House,74,R,Madison,3113
,State House,76,R,Madison,
Andy Gipson,State House,77,R,Madison,
Randy Rushing,State House,78,R,Madison,
Ralin Williams,State House,78,R,Madison,
Ron Swindall,State House,79,R,Madison,
,State House,80,R,Madison,
Stephen Horne,State House,81,R,Madison,
Greg Snowden,State House,83,R,Madison,
Craig Hitt,State House,84,R,Madison,
"William E. Shirley, Jr.",State House,84,R,Madison,
,State House,85,R,Madison,
Brantley Bazor,State House,86,R,Madison,
Mark Purvis,State House,86,R,Madison,
Daniel Kilpatrick,State House,87,R,Madison,
,State House,88,R,Madison,
,State House,90,R,Madison,
Jimmy Hurst Barton,State House,91,R,Madison,
Cindy Shivers Bryan,State House,91,R,Madison,
Becky Currie,State House,92,R,Madison,
Kent Alexander,State House,93,R,Madison,
Timmy Ladner,State House,93,R,Madison,
,State House,94,R,Madison,
Jessica Upshaw,State House,95,R,Madison,
,State House,96,R,Madison,
Sam Mims,State House,97,R,Madison,
,State House,98,R,Madison,
Bill Pigott,State House,99,R,Madison,
Ken Morgan,State House,100,R,Madison,
Harvey Fillingane,State House,101,R,Madison,
Hank Lott,State House,101,R,Madison,
,State House,102,R,Madison,
Larry Byrd,State House,104,R,Madison,
Dennis DeBar,State House,105,R,Madison,
Herb Frierson,State House,106,R,Madison,
Doug McLeod,State House,107,R,Madison,
Kevin Mitchell,State House,107,R,Madison,
Sherwin Ray,State House,107,R,Madison,
Manly Barton,State House,109,R,Madison,
Boyd T. Kendell,State House,109,R,Madison,
Jeff Guice,State House,114,R,Madison,
James Broadwater,Governor,,R,Marion,54
Phil Bryant,Governor,,R,Marion,3007
Dave Dennis,Governor,,R,Marion,839
Hudson Holiday,Governor,,R,Marion,253
Ron Williams,Governor,,R,Marion,294
Billy Hewes,Lieutenant Governor,,R,Marion,1805
